"1","Computing","Year 1","Autumn 1","Technology around us","Listening for meaning in non-fiction texts","Ordering numbers","Impact of technology on society"
"164","Art","Year 11","Autumn 2","GCSE Coursework - Independent artist study painting, clay, printing, collage, sculpture etc artist study.","Artist study, to record observations about art using written methods.","","Pupils think independently about how to develop and express their ideas in an appropriate manner."
"165","Art","Year 11","Spring 1","Independent exam study","Artist study, to record observations about art using written methods.","","Development of ideas."
"166","Art","Year 11","Spring 2","Independent exam study","Artist study, to record observations about art using written methods.","","Development of ideas."
"167","Art","Year 11","Summer 1","Independent exam study","Artist study, to record observations about art using written methods.","","Development of ideas."
"168","Art","Year 11","Summer 2","Independent exam study","Artist study, to record observations about art using written methods.","","Development of ideas."
"169","Art","Post 16","Autumn 1","Sculpture","Written answers in workbooks, annotation in sketchbook.","Proportion.","Pupils ask questions about art and communicate their ideas and feelings."
"170","Art","Post 16","Autumn 2","Drawing","Written answers in workbooks, annotation in sketchbook.","Proportion.","Pupils investigate visual and tactile sensory qualities of their own work and that of others."
"171","Art","Post 16","Spring 1","Painting with water based media","Written answers in workbooks, annotation in sketchbook.","Proportion.","Pupils think independently about how to develop and express their ideas in an appropriate manner."
"172","Art","Post 16","Spring 2","Printmaking","Written answers in workbooks, annotation in sketchbook.","Proportion.","Pupils ask questions about art and communicate their ideas and feelings."
"173","Art","Post 16","Summer 1","Working with mixed media","Written answers in workbooks, annotation in sketchbook.","Proportion.","Pupils think independently about how to develop and express their ideas in an appropriate manner."
"174","Art","Post 16","Summer 2","Working with mixed media","Written answers in workbooks, annotation in sketchbook.","Proportion.","Pupils use different resources and equipment to develop creative responses and express personal opinions."
"175","Citizenship","Year 7","Autumn 1","Citizenship – what it is all about, Rights and Responsibilities.","Learning, using and understanding new key words for each topic. Taking part in class debates and discussions.","Looking at chronological dates/laws and how they impact us today.","Socal: To understand how to become an active citizen. Moral: Understand how they can influence and participate in decision-making. To understand why/how animals need protection. Spiritual: To show respect for all members of society. Cultural: Understand about traditions and heritage."
"176","Citizenship","Year 7","Autumn 2","Rights and Responsibilities","Learning, using and understanding new key words for each topic. Taking part in class debates and discussions.","Looking at chronological dates/laws and how they impact us today.","To be able to show an understanding that there is a consequence to behaviour and actions."
"177","Citizenship","Year 7","Spring 1","Life in Modern Britain","Learning, using and understanding new key words for each topic. Taking part in class debates and discussions.","Looking at chronological dates/laws and how they impact us today.","Social: To display knowledge of the British democratic system. Moral: To be able to show an understanding that there is a consequence to behaviour and actions. Spiritual: To show respect for different faiths and cultural diversity. Cultural: To understand and appreciate the cultural influences that have shaped our own heritage."
"178","Citizenship","Year 7","Spring 2","Life in Modern Britain","Learning, using and understanding new key words for each topic. Taking part in class debates and discussions.","Looking at chronological dates/laws and how they impact us today.","To be able to show an understanding that there is a consequence to behaviour and actions."
"179","Citizenship","Year 7","Summer 1","Global Citizenship","Learning, using and understanding new key words for each topic. Taking part in class debates and discussions.","Looking at chronological dates/laws and how they impact us today.","Social: have a sense of fascination about the world. Moral: Providing opportunities to explore right & wrong / practise moral decision making. Spiritual: To understand what basic human rights are. Cultural: To begin to understand the impact of modern media."
"180","Citizenship","Year 7","Summer 2","Global Citizenship","Learning, using and understanding new key words for each topic. Taking part in class debates and discussions.","Looking at chronological dates/laws and how they impact us today.","To be able to show an understanding that there is a consequence to behaviour and actions."
"181","Citizenship","Year 8","Autumn 1","Rights and Responsibilities","Learning, using and understanding new key words for each topic. Taking part in class debates and discussions.","Looking at chronological dates/laws and how they impact us today.","Socal: To understand how to become an active citizen. Moral: Understand how they can influence and participate in decision-making. To understand why/how animals need protection. Spiritual: To show respect for all members of society. Cultural: Understand about traditions and heritage."
"182","Citizenship","Year 8","Autumn 2","Rights and Responsibilities","Learning, using and understanding new key words for each topic. Taking part in class debates and discussions.","Looking at chronological dates/laws and how they impact us today.","To be able to show an understanding that there is a consequence to behaviour and actions."
"183","Citizenship","Year 8","Spring 1","Life in Modern Britain","Learning, using and understanding new key words for each topic. Taking part in class debates and discussions.","Looking at chronological dates/laws and how they impact us today.","Social: To display knowledge of the British democratic system. Moral: To be able to show an understanding that there is a consequence to behaviour and actions. Spiritual: To show respect for different faiths and cultural diversity. Cultural: To understand and appreciate the cultural influences that have shaped our own heritage."
